post_id,postUser,timestamp,combined_tokens,likesCount,commentsCount,score_segtiment,keywords_comments,keywords_posts
465,oldprada,2022-08-15 13:39:05+00:00,"['ss', '2006', 'vogue', 'italia', 'mar', '2006', 'pale', 'shades', 'glen', 'luchford', 'oldprada', 'miuccialover', 'inspo', 'vibes', 'prada', 'vogueitalia', 'archive', 'fashion', '2000s', 'tuttoprada', 'chic', 'moody', 'throwback', 'vintageprada', 'nicolettasantoro', 'fashionphotography', 'monday', 'glenluchford', 'doutzenkroes', 'oldprada', 'miuccialover', 'inspo', 'vibes', 'prada', 'vogueitalia', 'archive', 'fashion', 's', 'tuttoprada', 'chic', 'moody', 'throwback', 'vintageprada', 'nicolettasantoro', 'fashionphotography', 'monday', 'glenluchford', 'doutzenkroes']",440,0,,,"['fashionphotography', 'oldprada', 'tuttoprada', 'nicolettasantoro', '2006', 'vintageprada', 'inspo', 'moody', 'prada', 'vibes', 'miuccialover', 'doutzenkroes']"
466,oldprada,2022-08-27 14:42:31+00:00,"['ss', '2008', 'vogue', 'italia', 'mar', '2008', 'prints', 'mario', 'sorrenti', 'oldprada', 'prada', 'miuccialover', 'inspo', 'print', 'ss2008', 'tuttoprada', 'throwback', 'jamesjean', 'joemckenna', 'mariosorrenti', 'natashapoly', 'vogueitalia', 'beauty', 'saturday', 'vibes', 'archive', 'praduh', 'icons', 'oldprada', 'prada', 'miuccialover', 'inspo', 'print', 'ss', 'tuttoprada', 'throwback', 'jamesjean', 'joemckenna', 'mariosorrenti', 'natashapoly', 'vogueitalia', 'beauty', 'saturday', 'vibes', 'archive', 'praduh', 'icons']",608,0,,,"['oldprada', 'tuttoprada', 'mariosorrenti', '2008', 'jamesjean', 'prada', 'ss', 'miuccialover', 'natashapoly', 'joemckenna']"
467,oldprada,2022-05-22 23:09:07+00:00,"['ss', '1999', 'vogue', 'italia', 'mar', '1999', 'gym', 'chic', 'steven', 'klein', 'oldprada', 'miuccialover', 'prada', 'editorial', 'vogueitalia', 'stevenklein', 'fashion', 'gym', 'chic', '1999', 'risque', 'michelbotbol', 'colors', 'sundayvibes', 'fashionphotography', 'vintageprada', 'throwback', 'tuttoprada', 'oldprada', 'miuccialover', 'prada', 'editorial', 'vogueitalia', 'stevenklein', 'fashion', 'gym', 'chic', '1999', 'risque', 'michelbotbol', 'colors', 'sundayvibes', 'fashionphotography', 'vintageprada', 'throwback', 'tuttoprada']",861,1,0.4800000000000001,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","['oldprada', 'tuttoprada', 'vintageprada', 'chic', 'gym', 'prada', 'miuccialover', 'michelbotbol', 'risque', '1999']"
468,oldprada,2022-05-22 23:10:44+00:00,"['ss', '1999', 'vogue', 'italia', 'mar', '1999', 'gym', 'chic', 'steven', 'klein', 'oldprada', 'miuccialover', 'prada', 'editorial', 'vogueitalia', 'stevenklein', 'fashion', 'gym', 'chic', '1999', 'risque', 'michelbotbol', 'colors', 'sundayvibes', 'fashionphotography', 'vintageprada', 'throwback', 'tuttoprada', 'oldprada', 'miuccialover', 'prada', 'editorial', 'vogueitalia', 'stevenklein', 'fashion', 'gym', 'chic', '1999', 'risque', 'michelbotbol', 'colors', 'sundayvibes', 'fashionphotography', 'vintageprada', 'throwback', 'tuttoprada']",159,0,,,"['oldprada', 'tuttoprada', 'vintageprada', 'chic', 'gym', 'prada', 'miuccialover', 'michelbotbol', 'risque', '1999']"
469,zendaya,2023-02-28 05:50:14+00:00,[],5758761,11574,0.35000000000000003,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']",[]
470,urbanoutfitters,2023-06-02 21:01:11+00:00,"['new', 'arrivals', 'katinusa', 'us', 'really', 'ready', 'summer', 'link', 'bio', 'uomens', 'uomens']",1172,1,,,"['new', 'arrivals', 'us', 'ready', 'uomens', 'katinusa', 'really']"
471,urbanoutfitters,2023-06-05 23:00:38+00:00,"['cute', 'things', 'small', 'space', 'say', 'less', 'link', 'bio', 'uohome', 'uohome']",6135,14,0.09000000000000001,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['love', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['smiling_face_with_hearteyes', 'amazing', 'beautiful', 'clapping_hands', 'de']","['cute', 'uohome', 'space', 'say', 'small', 'things', 'less']"
472,taylorswift,2023-04-16 05:22:16+00:00,"['still', 'buzzing', '3', 'shows', 'tampa', 'thank', 'unforgettably', 'epic', 'crowds', 'aarondessner', 'coming', 'play', 'twice', 'dreaming', 'long', 'grateful', 'memories', 'making', 'tour', 'octaviojones', 'gettyimages', 'smiling face with tear', 'camera']",6207794,0,,,"['dreaming', 'buzzing', 'shows', 'crowds', 'epic', '3', 'tampa', 'still']"
473,taylorswift,2023-04-24 18:12:32+00:00,"['got', 'play', '3', 'insane', 'shows', 'houston', 'waking', 'smiling', 'reminiscing', 'much', 'fun', 'loving', 'tour', 'much', 'passion', 'crowds', 'put', 'seriously', 'wait', 'atlanta', 'ps', 'asking', 'cut', 'hand', 'totally', 'fine', 'fault', 'completely', 'tripped', 'dress', 'hem', 'fell', 'dark', 'backstage', 'running', 'quick', 'change', 'braced', 'fall', 'palm', 'mercury', 'retrograde', 'coded', 'worry', 'gooooood', 'blevey', 'gettyimages', 'face blowing a kiss', 'camera']",5860477,0,,,"['ps', '3', 'seriously', 'dress', 'palm', 'got', 'insane', 'play', 'shows', 'atlanta', 'much']"
474,taylorswift,2023-05-01 14:23:59+00:00,"['wow', 'atlanta', 'wow', 'band', 'dancers', 'stop', 'talking', 'insanely', 'magical', 'playing', 'guys', 'past', '3', 'nights', 'always', 'bouncing', 'dancing', 'screaming', 'every', 'lyric', 'created', 'many', 'breathtaking', 'moments', 'us', 'know', 'mean', 'looove', 'yooouuu', 'hey', 'nashville', 'next', 'photorushin', 'gettyimages', 'purple heart', 'camera']",5813265,0,,,"['stop', 'hey', 'dancers', 'wow', 'insanely', 'atlanta', 'nashville', 'band']"
475,taylorswift,2023-03-25 20:49:30+00:00,"['vegas', 'wild', 'crowd', 'childhood', 'dreams', 'play', 'tonight', 'pics', 'ethan', 'miller', 'gettyimages', 'video', 'dad', 'took']",6771062,0,,,"['crowd', 'childhood', 'dad', 'pics', 'dreams', 'wild', 'vegas']"
476,urbanoutfitters,2023-06-02 14:01:04+00:00,"['spending', 'little', 'extra', 'time', 'outside', 'lately', 'uocommunity', 'msenglu', 'annabella_dittmar', 'alexissrrae', 'boynamedpedro', 'ally_warner2000', 'adayalcin5', 'camera with flash', 'uocommunity']",5391,12,0.2625,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['please', 'fire', 'amazing', 'beautiful', 'clapping_hands'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['red_heartred_heart', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","['outside', 'lately', 'uocommunity', 'little', 'extra', 'time', 'spending']"
477,taylorswift,2023-03-19 01:50:27+00:00,"['miss', 'like', 'first', 'night', 'good', 'thing', 'go', 'onstage', 'whole', 'thing', 'tonight', 'see', 'glendale', 'erazona', 'johnshearer', 'kevinmazur', 'kevincwinter', 'gettyimages', 'SOON arrow', 'camera']",8402240,0,,,"['miss', 'thing', 'good', 'first', 'kevinmazur', 'arrow', 'kevincwinter', 'glendale', 'like', 'night']"
478,facehunter,2023-05-07 15:35:29+00:00,"['baghdad', '🇮🇶', 'lecorbusier', 'mysterious', 'project', 'destiny', 'baghdad', 'gymnasium', 'fascinating', '1', 'almost', 'miracle', 'actually', 'exists', '2', 'many', 'years', 'existence', 'fell', 'obscurity', 'architecture', 'world', '3', 'le', 'corbusier', 'paternity', 'remained', 'controversial', 'quite', 'time', '1957', 'eight', 'important', 'western', 'architects', 'le', 'corbusier', 'walter', 'gropius', 'josé', 'luis', 'sert', 'gio', 'ponti', 'aalvar', 'aalto', 'werner', 'march', 'constantine', 'doxiadis', 'commissioned', 'king', 'faisal', 'ii', 'transform', 'baghdad', 'modern', 'cosmopolitan', 'capital', 'le', 'corbusier', 'originally', 'hired', 'create', 'baghdad', 'stadium', 'city', 'sport', 'support', 'city', 'bid', 'host', '1960', 'olympics', 'july', '14th', '1958', 'one', 'day', 'project', 'formally', 'approved', 'coup', 'état', 'ended', '37', 'year', 'hashemite', 'monarchy', 'iraq', 'king', 'assassinated', 'large', 'scale', 'projects', 'imagined', 'starchitects', 'instantly', 'abandoned', 'iraqi', 'capital', 'get', 'olympic', 'games', 'construction', 'complex', 'postponed', 'le', 'corbusier', 'passed', 'away', '1965', 'thanks', 'support', 'influential', 'iraqi', 'architect', 'rifat', 'chadirji', 'part', 'sports', 'city', 'reportedly', 'little', 'modification', 'original', 'plans', 'would', 'eventually', 'built', 'supervision', 'french', 'architect', 'axel', 'mesney', '1978', '1980', 'inaugurated', 'name', 'saddam', 'hussein', 'gymnasium', 'decades', 'suffered', 'plight', 'posthumous', 'work', 'contested', 'architecture', 'purists', 'never', 'mentionned', 'literature', 'dedicated', 'swiss', 'born', 'french', 'architect', 'perceived', 'bastardized', 'project', 'bearing', 'master', 'signature', 'researching', 'thesis', 'modern', 'architecture', 'baghdad', '2004', 'researcher', 'caecilia', 'pieri', 'got', 'interested', 'complex', 'years', 'research', '2012', 'managed', 'put', 'hand', 'never', 'seen', 'construction', 'archives', 'axel', 'mesney', 'proving', 'le', 'corbusier', 'authorship', 'site', 'renovated', 'decade', 'ago', 'fully', 'functional', 'mainly', 'used', 'basketball', 'volleyball', 'games', 'facehunteriraq', 'modernistarchitecture', 'brutalist', 'brutalistarchitecture', 'concrete', 'archi', 'arch', 'baghdad', 'le', 'corbusier', 's', 'architect', 'architecture', 'facehunter', 'iraq', 'modernistarchitecture', 'brutalist', 'brutalistarchitecture', 'concrete', 'archi', 'arch']",2111,38,0.1466666666666667,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['clapping_hands', 'amazing', 'beautiful', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","['le', 'baghdad', 'corbusier', 'lecorbusier', 'architecture', 'architect', 'project', '🇮🇶', 'mysterious']"
479,zendaya,2023-02-26 03:52:11+00:00,"['look', '2', 'naacpimageawards', 'thank', 'miuccia', 'prada', 'recreating', 'us', 'white heart']",8861786,23682,0.08000000000000004,"['fire', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['fire', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","['thank', 'look', '2', 'white', 'us', 'prada', 'miuccia', 'recreating', 'naacpimageawards']"
480,taylorswift,2023-03-16 20:33:29+00:00,"['eras', 'era', 'nail polish']",9535676,0,,,"['nail polish', 'polish', 'nail', 'era', 'eras']"
481,zendaya,2023-02-26 00:46:55+00:00,['naacpimageawards'],7244060,24823,0.05222222222222225,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['fire', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['fire', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['red_heartred_heartred_heart', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['no', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['smiling_face_with_hearteyes', 'amazing', 'beautiful', 'clapping_hands', 'de']",['naacpimageawards']
482,oldprada,2022-08-15 13:38:28+00:00,"['ss', '2006', 'vogue', 'italia', 'mar', '2006', 'pale', 'shades', 'glen', 'luchford', 'oldprada', 'miuccialover', 'inspo', 'vibes', 'prada', 'vogueitalia', 'archive', 'fashion', '2000s', 'tuttoprada', 'chic', 'moody', 'throwback', 'vintageprada', 'nicolettasantoro', 'fashionphotography', 'monday', 'glenluchford', 'doutzenkroes', 'oldprada', 'miuccialover', 'inspo', 'vibes', 'prada', 'vogueitalia', 'archive', 'fashion', 's', 'tuttoprada', 'chic', 'moody', 'throwback', 'vintageprada', 'nicolettasantoro', 'fashionphotography', 'monday', 'glenluchford', 'doutzenkroes']",721,4,0.655,"['gorgeous', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['fire', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['smiling_face_with_hearteyes', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['red_heartred_heartred_heart', 'amazing', 'beautiful', 'clapping_hands', 'de']","['fashionphotography', 'oldprada', 'tuttoprada', 'nicolettasantoro', '2006', 'vintageprada', 'inspo', 'moody', 'prada', 'vibes', 'miuccialover', 'doutzenkroes']"
483,harrystyles,2023-04-01 19:09:18+00:00,"['one', 'year', 'april', '1', '2022']",4911333,32121,0.12800000000000003,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['red_heart', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","['one', '2022', '1', 'april', 'year']"
484,zendaya,2022-10-03 11:15:45+00:00,"['valentino', 'girl']",9539441,36821,0.25600000000000006,"['fire', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['red_heart', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['fire', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['fire', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['fire', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['fire', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['fire', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['fire', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['fire', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","['valentino', 'girl']"
485,zendaya,2022-08-03 20:32:56+00:00,"['pp', 'pink', 'maisonvalentino', 'pppiccioli', 'two hearts', 'two hearts']",7533443,23976,0.659439060939061,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['love', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['love', 'look', 'amazing', 'beautiful', 'clapping_hands'] ['love', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['love', 'look', 'amazing', 'beautiful', 'clapping_hands'] ['love', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['smiling_face_with_hearteyessmiling_face_with_hearteyessmiling_face_with_hearteyes', 'amazing', 'beautiful', 'clapping_hands', 'de']","['maisonvalentino', 'pppiccioli', 'pink', 'two', 'pp', 'two hearts', 'hearts']"
486,cameramodafashiontrust,2023-05-19 13:38:31+00:00,"['thrilled', 'present', 'co', 'presidents', 'members', 'international', 'committee', 'cnmi', 'fashion', 'trust', 'grant', '2023', 'invaluable', 'experience', 'allow', 'three', 'four', 'independent', 'brands', 'based', 'italy', 'receive', 'support']",2950,35,0.040000000000000015,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['fire', 'firefirefire', 'amazing', 'beautiful', 'clapping_hands'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","['fashion', 'co', 'members', 'thrilled', 'invaluable', 'presidents', '2023', 'present', 'receive', 'allow']"
487,cameramodafashiontrust,2023-05-19 13:42:28+00:00,"['thrilled', 'present', 'co', 'presidents', 'members', 'international', 'committee', 'cnmi', 'fashion', 'trust', 'grant', '2023', 'invaluable', 'experience', 'allow', 'three', 'four', 'independent', 'brands', 'based', 'italy', 'receive', 'support']",854,22,0.2844444444444445,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['clapping_hands', 'amazing', 'beautiful', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['fire', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","['fashion', 'co', 'members', 'thrilled', 'invaluable', 'presidents', '2023', 'present', 'receive', 'allow']"
488,milanfashionweek,2023-05-12 14:36:17+00:00,"['yesterday', 'mr', 'giorgio', 'armani', 'received', 'honorary', 'degree', 'global', 'business', 'management', 'conferred', 'università', 'cattolica', 'del', 'sacro', 'cuore', 'piacenza', 'native', 'city', 'honorary', 'degree', 'awarded', 'today', 'special', 'value', 'rewards', 'beyond', 'creative', 'aspect', 'role', 'entrepreneur', 'commitment', 'passion', 'years', 'allowed', 'transform', 'dream', 'solid', 'group', 'symbol', 'made', 'italy', 'mr', 'giorgio', 'armani', 'cnmimembers', 'giorgioarmani', 'photo', 'credit', 'sgpitalia', 'cnmi', 'members', 'giorgio', 'armani']",1644,17,0.21600000000000003,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['red_heart', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['red_heart', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['red_heart', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['smiling_face_with_hearteyes', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","['business', 'awarded', 'giorgioarmani', 'mr', 'armani', 'giorgio', 'honorary', 'degree', 'yesterday']"
489,zendaya,2022-09-14 21:50:38+00:00,"['feet', 'hurt', 'got', 'whole', 'lot', 'smile', 'still', 'absolutely', 'beaming', 'thank', 'bottom', 'heart']",10963524,24262,0.27222222222222225,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['smiling_face_with_hearteyes', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['beautiful', 'amazing', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['red_heartred_heart', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","['lot', 'whole', 'beaming', 'absolutely', 'got', 'feet', 'hurt', 'bottom']"
490,milanfashionweek,2023-05-05 10:35:26+00:00,"['emiliopucci', 'presents', 'new', 'collection', 'along', 'arno', 'river', 'firenze', 'panoramic', 'landscape', 'city', 'sunset', 'light', 'camillemiceli', 'presents', 'first', 'pucci', 'show', 'one', 'year', 'debut', 'artistic', 'director', 'cnmimembers', 'cnmi', 'members']",1922,18,0.16000000000000003,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['que', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['red_heartred_heart', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","['new', 'emiliopucci', 'presents', 'sunset', 'show', 'along', 'debut', 'collection', 'landscape']"
