commentUser,comment_count,polarity,keywords_comments,interaction_sequence,posts_sequence
thehamptons_massage,1,0.8,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 252, 'timestamp': '2023-02-15 16:09:36+00:00', 'polarity': 0.8}]",[252]
thehomerebel,1,0.16,"['smiling_face_with_hearteyes', 'amazing', 'beautiful', 'clapping_hands', 'de']","[{'post_id': 332, 'timestamp': '2022-10-25 05:52:49+00:00', 'polarity': 0.16}]",[332]
theindigokitchen,1,0.0,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 201, 'timestamp': '2023-01-10 17:11:07+00:00', 'polarity': 0.0}]",[201]
theionfashion,1,0.24,"['fire', 'amazing', 'beautiful', 'clapping_hands', 'de']","[{'post_id': 657, 'timestamp': '2023-04-16 15:38:58+00:00', 'polarity': 0.24}]",[657]
thekingofpastaofficial,1,0.08,"['red_heart', 'amazing', 'beautiful', 'clapping_hands', 'de']","[{'post_id': 386, 'timestamp': '2023-06-02 21:40:22+00:00', 'polarity': 0.08}]",[386]
thekwekus,1,0.16,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 485, 'timestamp': '2023-06-05 19:57:52+00:00', 'polarity': 0.16}]",[485]
thelondonchatter,1,0.46,"['love', 'amazing', 'beautiful', 'clapping_hands', 'de']","[{'post_id': 169, 'timestamp': '2023-05-24 09:41:40+00:00', 'polarity': 0.46}]",[169]
thelonious_napz,1,0.16,"['fire', 'amazing', 'beautiful', 'clapping_hands', 'de']","[{'post_id': 684, 'timestamp': '2023-05-06 21:59:03+00:00', 'polarity': 0.16}]",[684]
thelostgrrl,1,0.0,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 451, 'timestamp': '2023-05-16 19:06:00+00:00', 'polarity': 0.0}]",[451]
themoanwar,1,0.24,"['red_heartred_heartred_heart', 'amazing', 'beautiful', 'clapping_hands', 'de']","[{'post_id': 305, 'timestamp': '2022-11-30 08:58:22+00:00', 'polarity': 0.24}]",[305]
themodernunofficialgallery,1,0.16,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 377, 'timestamp': '2023-05-16 14:19:12+00:00', 'polarity': 0.16}]",[377]
themoptop,1,0.0,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 308, 'timestamp': '2023-05-21 17:30:37+00:00', 'polarity': 0.0}]",[308]
thenightfallgroup,1,0.24,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 584, 'timestamp': '2023-06-05 03:53:08+00:00', 'polarity': 0.24}]",[584]
thenuevoedit,1,0.14,"['wow', 'amazing', 'beautiful', 'clapping_hands', 'de']","[{'post_id': 282, 'timestamp': '2023-05-21 06:01:27+00:00', 'polarity': 0.14}]",[282]
theo_cano,1,0.56,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 490, 'timestamp': '2023-05-06 14:14:42+00:00', 'polarity': 0.56}]",[490]
theodor5036,1,1.7600000000000002,"['fire', 'amazing', 'beautiful', 'clapping_hands', 'de']","[{'post_id': 346, 'timestamp': '2022-05-13 05:41:24+00:00', 'polarity': 1.7600000000000002}]",[346]
theofficialjalexander,1,0.6200000000000001,"['love', 'amazing', 'beautiful', 'clapping_hands', 'de']","[{'post_id': 752, 'timestamp': '2021-04-13 18:39:47+00:00', 'polarity': 0.6200000000000001}]",[752]
theondinedivineshrine,1,0.16,"['fire', 'amazing', 'beautiful', 'clapping_hands', 'de']","[{'post_id': 675, 'timestamp': '2023-05-21 22:03:05+00:00', 'polarity': 0.16}]",[675]
theplatformmagazine,1,0.08,"['red_heart', 'amazing', 'beautiful', 'clapping_hands', 'de']","[{'post_id': 768, 'timestamp': '2023-03-01 00:56:41+00:00', 'polarity': 0.08}]",[768]
thepurelifemag,1,0.16,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 459, 'timestamp': '2023-04-20 11:46:11+00:00', 'polarity': 0.16}]",[459]
thequincydashco,1,0.16,"['red_heartred_heart', 'amazing', 'beautiful', 'clapping_hands', 'de']","[{'post_id': 650, 'timestamp': '2023-04-21 19:11:30+00:00', 'polarity': 0.16}]",[650]
thesidneyking,1,0.4,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 645, 'timestamp': '2023-05-14 15:58:25+00:00', 'polarity': 0.4}]",[645]
thesilverkat,1,0.32,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 158, 'timestamp': '2023-05-30 21:43:18+00:00', 'polarity': 0.32}]",[158]
theslowlabel,1,0.08,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 338, 'timestamp': '2023-01-04 08:52:23+00:00', 'polarity': 0.08}]",[338]
thesunshinesutra,1,0.7000000000000002,"['smiling_face_with_hearteyessmiling_face_with_hearteyessmiling_face_with_hearteyes', 'amazing', 'beautiful', 'clapping_hands', 'de']","[{'post_id': 288, 'timestamp': '2023-04-07 05:10:41+00:00', 'polarity': 0.7000000000000002}]",[288]
theurbanwalker,1,-0.08,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 169, 'timestamp': '2023-05-24 10:24:19+00:00', 'polarity': -0.08}]",[169]
thevividangel,1,0.32,"['look', 'fire', 'amazing', 'beautiful', 'clapping_hands']","[{'post_id': 718, 'timestamp': '2023-05-06 00:14:17+00:00', 'polarity': 0.32}]",[718]
thevogueman_,13,0.12820512820512817,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 742, 'timestamp': '2023-04-20 01:29:40+00:00', 'polarity': 0.1666666666666666}, {'post_id': 742, 'timestamp': '2023-04-20 01:30:03+00:00', 'polarity': 0.1666666666666666}, {'post_id': 612, 'timestamp': '2023-04-20 11:42:52+00:00', 'polarity': 0.1666666666666666}, {'post_id': 612, 'timestamp': '2023-04-20 11:42:57+00:00', 'polarity': 0.1666666666666666}, {'post_id': 598, 'timestamp': '2023-04-20 13:31:09+00:00', 'polarity': 0.1666666666666666}, {'post_id': 598, 'timestamp': '2023-04-20 13:31:17+00:00', 'polarity': 0.1666666666666666}, {'post_id': 596, 'timestamp': '2023-04-21 18:19:02+00:00', 'polarity': 0.1666666666666666}, {'post_id': 596, 'timestamp': '2023-04-21 18:19:18+00:00', 'polarity': 0.1666666666666666}, {'post_id': 457, 'timestamp': '2023-04-23 20:32:13+00:00', 'polarity': 0.1666666666666666}, {'post_id': 746, 'timestamp': '2023-04-24 16:40:59+00:00', 'polarity': 0.1666666666666666}, {'post_id': 751, 'timestamp': '2023-04-25 16:24:33+00:00', 'polarity': 0.0}, {'post_id': 751, 'timestamp': '2023-04-25 16:24:42+00:00', 'polarity': 0.0}, {'post_id': 741, 'timestamp': '2023-05-01 21:22:30+00:00', 'polarity': 0.0}]","[742, 742, 612, 612, 598, 598, 596, 596, 457, 746, 751, 751, 741]"
theyearofsimplicity,1,-0.0399999999999999,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 238, 'timestamp': '2022-11-24 21:31:53+00:00', 'polarity': -0.0399999999999999}]",[238]
thiaagoalb_,1,0.0,[],"[{'post_id': 216, 'timestamp': '2023-05-21 14:26:17+00:00', 'polarity': nan}]",[216]
thico,1,0.46,"['love', 'amazing', 'beautiful', 'clapping_hands', 'de']","[{'post_id': 403, 'timestamp': '2023-06-09 09:17:26+00:00', 'polarity': 0.46}]",[403]
think_love_and_wear_a_smile_,1,-0.08,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 318, 'timestamp': '2022-05-16 11:56:31+00:00', 'polarity': -0.08}]",[318]
this_ones_in_love,1,1.0,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 815, 'timestamp': '2021-01-08 21:22:35+00:00', 'polarity': 1.0}]",[815]
thisgirlobsessed,1,1.0,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 626, 'timestamp': '2023-02-09 18:59:33+00:00', 'polarity': 1.0}]",[626]
thishousewecallhome,1,0.0,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 552, 'timestamp': '2023-04-16 12:54:56+00:00', 'polarity': 0.0}]",[552]
thisisrositamohseni,1,0.16,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 348, 'timestamp': '2022-04-18 10:37:21+00:00', 'polarity': 0.16}]",[348]
thisisvivp,1,0.425,"['beautiful', 'amazing', 'clapping_hands', 'de', 'fire']","[{'post_id': 693, 'timestamp': '2022-12-13 15:39:17+00:00', 'polarity': 0.425}]",[693]
thoma.s133675,2,0.56,"['fire', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['smiling_face_with_hearteyessmiling_face_with_hearteyessmiling_face_with_hearteyes', 'amazing', 'beautiful', 'clapping_hands', 'de']","[{'post_id': 519, 'timestamp': '2023-06-07 06:34:14+00:00', 'polarity': 0.4800000000000001}, {'post_id': 481, 'timestamp': '2023-06-07 06:37:13+00:00', 'polarity': 0.6400000000000001}]","[519, 481]"
thomasalpomodoro,1,0.0,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 243, 'timestamp': '2023-06-02 14:00:46+00:00', 'polarity': 0.0}]",[243]
thomasdeborahpcvnb3,1,0.4452380952380952,"['like', 'amazing', 'beautiful', 'clapping_hands', 'de']","[{'post_id': 35, 'timestamp': '2023-05-06 06:55:25+00:00', 'polarity': 0.4452380952380952}]",[35]
thomsonsmith2778,1,-0.0745454545454545,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 156, 'timestamp': '2023-05-26 15:37:28+00:00', 'polarity': -0.0745454545454545}]",[156]
thousandfibres,1,0.7,"['gorgeous', 'amazing', 'beautiful', 'clapping_hands', 'de']","[{'post_id': 169, 'timestamp': '2023-05-24 19:15:49+00:00', 'polarity': 0.7}]",[169]
thrif.tinluxury,1,0.22,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 807, 'timestamp': '2023-05-19 20:58:58+00:00', 'polarity': 0.22}]",[807]
thrifthis.mf,1,0.32,"['fire', 'amazing', 'beautiful', 'clapping_hands', 'de']","[{'post_id': 718, 'timestamp': '2023-05-06 05:01:24+00:00', 'polarity': 0.32}]",[718]
throat.goatx,1,0.32,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 153, 'timestamp': '2023-06-02 22:57:03+00:00', 'polarity': 0.32}]",[153]
tiagoamaralok,1,0.5,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 713, 'timestamp': '2023-03-21 16:01:28+00:00', 'polarity': 0.5}]",[713]
tiffanialvarez,2,0.0,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 142, 'timestamp': '2023-06-06 15:12:11+00:00', 'polarity': 0.0}, {'post_id': 140, 'timestamp': '2023-06-06 19:23:01+00:00', 'polarity': 0.0}]","[142, 140]"
tiffany_fox2022,1,-0.08,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 378, 'timestamp': '2023-04-08 16:47:46+00:00', 'polarity': -0.08}]",[378]
tihana_2023,1,-0.08,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 381, 'timestamp': '2023-05-19 21:09:55+00:00', 'polarity': -0.08}]",[381]
tijgerfrisstyling,1,0.08,"['red_heart', 'amazing', 'beautiful', 'clapping_hands', 'de']","[{'post_id': 191, 'timestamp': '2023-02-17 05:07:24+00:00', 'polarity': 0.08}]",[191]
tildas_gems,1,0.24,"['fire', 'amazing', 'beautiful', 'clapping_hands', 'de']","[{'post_id': 640, 'timestamp': '2023-03-12 14:42:17+00:00', 'polarity': 0.24}]",[640]
tillygoldstein,1,0.0,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 777, 'timestamp': '2023-05-28 21:14:15+00:00', 'polarity': 0.0}]",[777]
timacochi,1,0.4800000000000001,"['smiling_face_with_hearteyessmiling_face_with_hearteyessmiling_face_with_hearteyes', 'amazing', 'beautiful', 'clapping_hands', 'de']","[{'post_id': 782, 'timestamp': '2023-05-27 16:29:31+00:00', 'polarity': 0.4800000000000001}]",[782]
timelessfashionnews,1,0.16,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 701, 'timestamp': '2023-03-21 16:08:34+00:00', 'polarity': 0.16}]",[701]
timothyzakariah,2,0.52,"['fire', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 298, 'timestamp': '2022-06-04 09:33:16+00:00', 'polarity': 0.4}, {'post_id': 298, 'timestamp': '2022-06-04 09:33:22+00:00', 'polarity': 0.6400000000000001}]","[298, 298]"
tinaabeysekara,2,0.23,"['love', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 16, 'timestamp': '2023-04-26 17:25:44+00:00', 'polarity': 0.46}, {'post_id': 16, 'timestamp': '2023-04-26 19:02:23+00:00', 'polarity': 0.0}]","[16, 16]"
tinari96962023,1,0.0,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 821, 'timestamp': '2023-03-30 13:21:40+00:00', 'polarity': 0.0}]",[821]
tinirosenthal,1,0.0,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 513, 'timestamp': '2023-06-02 18:39:56+00:00', 'polarity': 0.0}]",[513]
tinvcb,1,0.6799999999999999,"['clapping_hands', 'amazing', 'beautiful', 'de', 'fire']","[{'post_id': 273, 'timestamp': '2022-12-30 11:08:43+00:00', 'polarity': 0.6799999999999999}]",[273]
tinyjewishgirl,1,0.25,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 439, 'timestamp': '2023-05-26 19:27:27+00:00', 'polarity': 0.25}]",[439]
tinystephyshop_thrift,1,0.52,"['amazing', 'smiling_face_with_hearteyes', 'beautiful', 'clapping_hands', 'de']","[{'post_id': 558, 'timestamp': '2023-06-08 16:24:36+00:00', 'polarity': 0.52}]",[558]
tired88888888,1,-0.08,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 383, 'timestamp': '2023-05-31 19:21:49+00:00', 'polarity': -0.08}]",[383]
tissiijh,1,0.6400000000000001,"['smiling_face_with_hearteyessmiling_face_with_hearteyessmiling_face_with_hearteyes', 'amazing', 'beautiful', 'clapping_hands', 'de']","[{'post_id': 140, 'timestamp': '2023-06-06 19:25:04+00:00', 'polarity': 0.6400000000000001}]",[140]
tissimumswimwear,1,0.08,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 183, 'timestamp': '2023-05-15 19:16:33+00:00', 'polarity': 0.08}]",[183]
titelarocena,1,0.54,"['love', 'amazing', 'beautiful', 'clapping_hands', 'de']","[{'post_id': 217, 'timestamp': '2023-05-15 03:01:27+00:00', 'polarity': 0.54}]",[217]
tittagaia,1,0.4800000000000001,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 348, 'timestamp': '2022-04-13 23:36:03+00:00', 'polarity': 0.4800000000000001}]",[348]
tizyfashion,1,0.08,"['red_heart', 'amazing', 'beautiful', 'clapping_hands', 'de']","[{'post_id': 592, 'timestamp': '2023-04-20 19:03:32+00:00', 'polarity': 0.08}]",[592]
tkesy_,1,0.08,"['red_heart', 'amazing', 'beautiful', 'clapping_hands', 'de']","[{'post_id': 212, 'timestamp': '2023-05-21 18:01:29+00:00', 'polarity': 0.08}]",[212]
tkmaxxnl,1,0.6200000000000001,"['love', 'smiling_face_with_hearteyes', 'amazing', 'beautiful', 'clapping_hands']","[{'post_id': 292, 'timestamp': '2022-12-09 13:32:36+00:00', 'polarity': 0.6200000000000001}]",[292]
tldixson,1,0.0,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 55, 'timestamp': '2023-06-03 03:23:44+00:00', 'polarity': 0.0}]",[55]
tobs_orlane_,1,0.1,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 425, 'timestamp': '2023-06-09 09:19:39+00:00', 'polarity': 0.1}]",[425]
tokanbox,1,0.32,"['fire', 'amazing', 'beautiful', 'clapping_hands', 'de']","[{'post_id': 667, 'timestamp': '2023-05-15 23:47:20+00:00', 'polarity': 0.32}]",[667]
tonnyantonyo,1,0.16,"['fire', 'amazing', 'beautiful', 'clapping_hands', 'de']","[{'post_id': 660, 'timestamp': '2023-05-28 20:54:42+00:00', 'polarity': 0.16}]",[660]
tontonlamine1,1,0.0,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 207, 'timestamp': '2023-05-07 21:20:51+00:00', 'polarity': 0.0}]",[207]
tonyamazzeo,2,0.42000000000000004,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 216, 'timestamp': '2023-05-21 05:39:45+00:00', 'polarity': 0.38}, {'post_id': 57, 'timestamp': '2023-06-03 05:40:07+00:00', 'polarity': 0.46}]","[216, 57]"
tookk2169,1,1.3600000000000003,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 566, 'timestamp': '2023-05-29 10:39:42+00:00', 'polarity': 1.3600000000000003}]",[566]
topamazing_women,2,0.4800000000000001,"['smiling_face_with_hearteyessmiling_face_with_hearteyessmiling_face_with_hearteyes', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['fire', 'firefirefire', 'amazing', 'beautiful', 'clapping_hands']","[{'post_id': 217, 'timestamp': '2023-05-11 17:43:07+00:00', 'polarity': 0.4800000000000001}, {'post_id': 219, 'timestamp': '2023-05-11 17:43:21+00:00', 'polarity': 0.4800000000000001}]","[217, 219]"
topdollarnguyen24,1,0.08,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 582, 'timestamp': '2023-06-05 13:21:53+00:00', 'polarity': 0.08}]",[582]
topi_cantine_solai,1,-0.16,"['no', 'amazing', 'beautiful', 'clapping_hands', 'de']","[{'post_id': 383, 'timestamp': '2023-05-31 08:33:48+00:00', 'polarity': -0.16}]",[383]
topmamma.it,1,0.32,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 323, 'timestamp': '2023-06-01 12:33:21+00:00', 'polarity': 0.32}]",[323]
torchikito,1,-0.08,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 825, 'timestamp': '2023-04-09 23:51:49+00:00', 'polarity': -0.08}]",[825]
torontotimepieceshow,1,0.5900000000000001,"['beautiful', 'red_heart', 'amazing', 'clapping_hands', 'de']","[{'post_id': 664, 'timestamp': '2023-05-27 03:47:10+00:00', 'polarity': 0.5900000000000001}]",[664]
tralalitralalo,1,-0.46,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 703, 'timestamp': '2023-03-13 08:44:20+00:00', 'polarity': -0.46}]",[703]
tranadeline,1,0.78,"['love', 'smiling_face_with_hearteyessmiling_face_with_hearteyes', 'amazing', 'beautiful', 'clapping_hands']","[{'post_id': 140, 'timestamp': '2023-06-06 19:22:28+00:00', 'polarity': 0.78}]",[140]
travelwithmeinstyle,1,0.16,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 638, 'timestamp': '2023-05-26 09:02:45+00:00', 'polarity': 0.16}]",[638]
tregioiedallapuglia,1,0.32,"['smiling_face_with_hearteyessmiling_face_with_hearteyes', 'amazing', 'beautiful', 'clapping_hands', 'de']","[{'post_id': 40, 'timestamp': '2023-05-23 17:58:27+00:00', 'polarity': 0.32}]",[40]
trendingvibeshq,1,0.32,"['fire', 'amazing', 'beautiful', 'clapping_hands', 'de']","[{'post_id': 566, 'timestamp': '2023-05-30 13:34:50+00:00', 'polarity': 0.32}]",[566]
trendopolis_,2,0.4800000000000001,"['smiling_face_with_hearteyessmiling_face_with_hearteyessmiling_face_with_hearteyes', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['fire', 'firefirefire', 'amazing', 'beautiful', 'clapping_hands']","[{'post_id': 453, 'timestamp': '2023-06-09 04:51:02+00:00', 'polarity': 0.4800000000000001}, {'post_id': 453, 'timestamp': '2023-06-09 04:51:08+00:00', 'polarity': 0.4800000000000001}]","[453, 453]"
trendsduchess,1,0.7085714285714286,"['love', 'smiling_face_with_hearteyes', 'amazing', 'beautiful', 'clapping_hands']","[{'post_id': 351, 'timestamp': '2023-04-27 19:51:04+00:00', 'polarity': 0.7085714285714286}]",[351]
trendylingua,1,0.0,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 714, 'timestamp': '2023-04-18 15:40:01+00:00', 'polarity': 0.0}]",[714]
trendyshoeblog,1,0.6400000000000001,"['fire', 'amazing', 'beautiful', 'clapping_hands', 'de']","[{'post_id': 638, 'timestamp': '2023-05-28 01:45:49+00:00', 'polarity': 0.6400000000000001}]",[638]
trigui.abdou,1,0.32,"['smiling_face_with_hearteyessmiling_face_with_hearteyes', 'amazing', 'beautiful', 'clapping_hands', 'de']","[{'post_id': 642, 'timestamp': '2023-03-15 07:47:32+00:00', 'polarity': 0.32}]",[642]
trilogy_stores,1,0.16,"['smiling_face_with_hearteyes', 'amazing', 'beautiful', 'clapping_hands', 'de']","[{'post_id': 274, 'timestamp': '2023-05-23 14:56:08+00:00', 'polarity': 0.16}]",[274]
tropcoolamarquedutemps,1,0.08,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 459, 'timestamp': '2023-04-20 07:37:50+00:00', 'polarity': 0.08}]",[459]
tropichics,1,0.5,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 2, 'timestamp': '2023-05-08 01:29:45+00:00', 'polarity': 0.5}]",[2]
trthefashiondesigner,1,0.5,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 570, 'timestamp': '2023-03-29 11:28:48+00:00', 'polarity': 0.5}]",[570]
trujillo_jess,1,0.4,"['please', 'fire', 'amazing', 'beautiful', 'clapping_hands']","[{'post_id': 476, 'timestamp': '2023-06-02 14:45:05+00:00', 'polarity': 0.4}]",[476]
trussardi,1,0.08,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 595, 'timestamp': '2023-04-19 10:21:28+00:00', 'polarity': 0.08}]",[595]
trusttheghost,2,0.16,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 672, 'timestamp': '2023-06-05 09:33:46+00:00', 'polarity': 0.16}, {'post_id': 672, 'timestamp': '2023-06-05 09:35:11+00:00', 'polarity': 0.16}]","[672, 672]"
truthbtold317,1,0.0,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 80, 'timestamp': '2023-05-30 16:23:35+00:00', 'polarity': 0.0}]",[80]
